days,campus,condition,canopy,ID,start.date.t1,age,gender,video,participated,diet.t1,spillover,spillover.when,socdes1,socdes2,socdes3,socdes4,socdes5,socdes6,socdes7,socdes8,socdes9,socdes10,socdes11,socdes12,socdes13,watched,minimize.pork.t1,suffering.t1,diet.t2,minimize.pork.t2,suffering.t2,data.available
3,23,2,0,17664703,5/4/2017,21,1,2,2,0,0,,1,1,1,1,1,1,1,0,1,0,0,0,0,1,5,5,0,5,5,3
3,23,1,0,17680786,5/5/2017,19,3,2,2,0,0,,1,1,1,1,1,0,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,25,2,0,17048340,3/9/2017,21,2,2,2,0,0,,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,5,5,3
3,8,1,0,17065992,3/10/2017,19,2,2,2,0,0,,1,1,1,1,0,1,0,0,0,0,1,0,0,1,5,5,0,5,5,3
3,6,1,0,17649782,5/2/2017,65,2,2,2,0,0,,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,5,5,3
3,5,2,0,17450899,4/13/2017,18,1,2,2,0,0,,1,0,1,0,1,0,0,0,1,0,1,0,0,1,5,5,0,5,5,3
3,21,2,0,17733093,5/10/2017,21,1,2,2,0,0,,0,1,0,1,1,0,1,0,1,0,1,1,1,1,5,5,0,5,5,3
3,6,1,0,17641849,5/2/2017,31,1,2,2,0,0,,1,1,1,0,1,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,32,1,0,17037543,3/7/2017,24,1,2,2,0,0,,1,1,1,1,1,0,1,0,1,0,0,0,1,1,5,5,0,5,5,3
2,22,1,0,17387674,4/6/2017,23,1,2,2,0,0,,0,0,1,0,1,0,1,0,1,1,0,1,1,1,5,5,0,5,5,3
3,4,1,0,17318138,3/30/2017,18,1,2,2,0,0,,1,1,1,1,1,0,1,0,1,0,1,1,1,1,5,5,0,5,5,3
3,35,1,0,17502305,4/19/2017,19,2,2,2,0,0,,1,1,1,0,1,0,1,1,1,0,1,1,1,1,5,5,0,5,5,3
3,12,2,0,17146838,3/16/2017,36,2,2,2,0,0,,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,5,0,5,5,3
2,13,1,0,17304516,3/24/2017,26,2,2,2,0,0,,0,0,1,0,1,1,1,0,1,1,0,0,1,1,5,5,0,5,5,3
3,32,2,0,17037756,3/8/2017,18,1,2,2,0,0,,1,0,1,1,1,0,1,0,1,0,1,0,0,1,5,5,0,5,5,3
2,13,1,0,17251678,3/24/2017,24,1,2,2,0,0,,0,1,0,0,1,1,1,0,1,1,0,0,0,1,5,5,0,5,5,3
3,9,1,0,17224564,3/22/2017,21,1,2,2,0,0,,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,3
3,32,2,0,17037578,3/8/2017,19,1,2,2,0,0,,1,0,1,0,1,0,1,0,1,1,1,0,1,1,5,5,0,5,4,3
3,7,2,1,17598396,4/27/2017,20,2,2,2,0,0,,0,0,0,1,1,1,0,1,1,0,0,0,0,1,5,4,0,4,4,3
3,25,1,0,17035334,3/8/2017,22,1,2,2,0,0,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,5,5,3
3,5,1,0,17480636,4/17/2017,18,1,2,2,0,0,,1,1,1,0,1,1,0,0,0,0,0,0,0,1,4,4,0,3,4,3
3,30,1,0,17421153,4/10/2017,18,1,2,2,0,0,,1,0,0,1,1,1,1,0,1,0,0,0,0,1,5,5,0,5,5,3
2,1,1,0,17583250,4/26/2017,24,1,2,2,0,0,,1,0,0,0,1,0,1,0,1,1,0,0,0,1,5,5,0,5,5,3
3,35,1,0,17502259,4/19/2017,20,2,2,2,0,0,,1,0,1,1,0,0,1,0,0,0,1,0,1,1,5,4,0,4,2,3
3,21,1,0,17722585,5/9/2017,21,1,2,2,0,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,5,5,0,5,5,3
3,14,1,0,17456940,4/14/2017,20,1,2,2,0,0,,1,1,1,0,1,0,1,1,1,0,1,0,0,1,5,3,0,5,3,3
2,10,1,0,17374392,4/4/2017,22,1,2,2,0,0,,0,1,1,0,1,0,1,1,0,0,1,0,0,1,5,5,0,5,5,3
2,10,1,0,17374417,4/4/2017,22,2,2,2,0,0,,0,0,0,0,1,0,1,0,1,1,1,0,1,1,5,5,0,5,5,3
3,17,2,0,17368188,4/4/2017,20,2,2,2,0,0,,1,1,1,1,0,1,1,0,0,0,1,1,0,1,5,5,0,5,5,3
3,32,1,0,17037536,3/7/2017,19,1,2,2,0,0,,0,0,1,0,1,0,0,0,0,0,0,1,1,1,4,3,0,4,4,3
3,34,1,0,17114703,3/14/2017,23,2,2,2,0,0,,0,1,0,0,1,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
2,20,2,0,17514618,4/20/2017,20,1,2,2,0,0,,1,0,1,0,0,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,32,1,0,17037538,3/7/2017,25,1,2,2,0,0,,1,0,1,0,1,1,0,1,1,0,1,0,0,1,5,5,0,5,3,3
2,22,1,0,17387656,4/6/2017,19,1,2,2,0,0,,0,0,1,0,1,0,1,0,1,1,0,1,0,1,5,4,0,4,4,3
3,5,2,0,17450983,4/13/2017,19,2,2,2,0,0,,1,1,1,0,1,1,1,0,0,1,1,1,0,1,5,5,0,5,5,3
3,30,2,0,17441645,4/12/2017,22,1,2,2,0,0,,1,0,0,0,1,0,1,0,1,0,0,0,0,1,5,5,0,5,5,3
3,21,2,0,17733135,5/10/2017,23,2,2,2,0,0,,0,0,0,0,0,1,1,0,1,0,1,1,0,1,4,4,0,4,5,3
3,23,2,0,17664700,5/4/2017,19,2,2,2,0,0,,1,0,1,1,1,0,0,0,1,0,0,1,0,1,5,5,0,5,5,3
3,5,2,0,17450903,4/13/2017,19,2,2,2,0,0,,1,0,1,1,1,1,1,0,1,1,1,0,0,1,5,5,0,5,5,3
3,25,2,0,17048343,3/9/2017,18,2,2,2,0,0,,1,1,0,0,0,1,1,1,0,0,1,0,0,1,5,5,0,4,4,3
3,21,1,0,17722562,5/9/2017,21,1,2,2,0,0,,0,0,1,1,1,0,0,0,0,0,0,1,1,1,5,5,0,5,5,3
3,5,2,0,17450977,4/13/2017,18,2,2,2,0,0,,1,1,1,1,1,0,1,0,1,0,1,1,0,1,5,5,0,5,5,3
3,32,2,0,17037754,3/8/2017,21,1,2,2,0,0,,1,1,1,1,0,1,1,1,1,1,1,1,0,1,5,5,0,5,5,3
3,7,2,1,17598450,4/27/2017,22,2,2,2,0,0,,1,0,1,1,1,1,1,0,1,0,1,1,1,1,4,4,0,3,3,3
3,4,1,0,17318175,3/30/2017,21,1,2,2,0,0,,1,1,1,0,1,0,1,0,1,1,1,1,1,1,5,5,0,5,5,3
2,22,1,0,17387666,4/6/2017,20,2,2,2,0,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,5,5,0,5,5,3
3,17,1,0,17373086,4/5/2017,19,3,2,2,0,0,,1,1,1,1,1,0,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,9,2,0,17205874,3/20/2017,25,2,2,2,0,0,,0,0,0,0,1,0,1,1,1,0,1,1,0,1,5,4,0,3,4,3
3,27,1,0,17222786,3/22/2017,20,1,2,2,0,0,,0,1,1,1,1,0,1,0,1,0,1,1,0,1,5,5,0,1,1,3
3,25,1,0,17035956,3/8/2017,21,1,2,2,0,0,,0,1,0,0,1,0,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,27,2,0,17244347,3/23/2017,27,1,2,2,0,0,,1,0,1,0,1,0,1,0,1,0,0,0,0,1,5,5,0,5,5,3
2,28,1,0,17540580,4/21/2017,19,2,2,2,0,0,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,5,5,0,5,5,3
2,22,1,0,17387649,4/6/2017,20,2,2,2,0,0,,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,1,0,4,1,3
3,34,1,0,17217160,3/14/2017,19,3,2,2,0,0,,0,0,1,1,0,1,1,0,0,0,1,0,0,1,5,5,0,5,5,3
3,23,1,0,17680756,5/5/2017,21,1,2,2,0,0,,1,0,1,1,1,1,1,1,1,1,0,0,0,1,5,5,0,5,4,3
3,8,1,0,17066005,3/10/2017,18,2,2,2,0,0,,0,0,0,0,1,0,1,1,1,0,1,1,1,1,4,4,0,4,4,3
3,5,2,0,17450931,4/13/2017,21,2,2,2,0,0,,0,0,0,0,1,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,17,2,0,17368192,4/4/2017,21,1,2,2,0,0,,0,1,1,1,0,1,0,1,1,0,1,1,0,1,5,5,0,5,5,3
3,5,2,0,17450957,4/13/2017,18,1,2,2,0,0,,0,1,1,0,1,0,1,0,0,0,1,0,1,1,5,5,0,5,5,3
3,32,1,0,17037534,3/7/2017,48,1,2,2,0,0,,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,5,0,5,5,3
3,6,1,2,17641854,5/2/2017,22,2,2,2,0,0,,1,1,1,1,1,1,1,1,1,0,1,1,0,1,5,2,0,5,1,3
3,9,1,0,17224599,3/22/2017,24,2,2,2,0,0,,0,1,0,1,1,1,0,0,1,1,1,1,0,1,5,5,0,5,5,3
3,4,1,0,17318181,3/30/2017,23,1,2,2,0,0,,0,0,1,0,1,0,1,0,1,0,0,1,0,1,5,5,0,5,5,3
3,23,2,0,17664688,5/4/2017,40,2,2,2,0,0,,1,1,1,0,1,1,0,0,0,0,0,0,0,1,4,4,0,4,5,3
3,4,1,0,17318149,3/30/2017,24,2,2,2,0,0,,1,0,1,0,1,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,8,2,0,17105378,3/13/2017,21,2,2,2,0,0,,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,5,5,3
2,22,1,0,17387653,4/6/2017,23,2,2,2,0,0,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,5,0,5,5,3
3,8,2,0,17105385,3/13/2017,50,2,2,2,0,0,,1,0,0,0,1,0,1,0,1,1,0,1,1,1,5,5,0,5,5,3
3,35,2,0,17583258,4/21/2017,20,1,2,2,0,0,,1,1,1,1,1,1,1,0,0,0,1,1,1,1,5,5,0,5,5,3
2,24,1,0,17282898,3/27/2017,19,2,2,2,0,0,,0,0,0,0,0,1,1,1,0,0,0,1,0,1,4,3,0,4,3,3
3,21,1,0,17722599,5/9/2017,62,2,2,2,0,0,,1,1,1,0,1,0,1,0,1,0,1,1,0,1,5,5,0,4,5,3
3,35,1,0,17502303,4/19/2017,21,1,2,2,0,0,,1,0,1,0,1,1,1,0,1,0,0,1,1,1,5,5,0,5,5,3
3,32,2,0,17037574,3/8/2017,20,1,2,2,0,0,,1,1,0,0,1,1,0,1,1,0,0,1,1,1,5,5,0,5,5,3
2,20,2,0,17514651,4/20/2017,40,2,2,2,0,0,,1,1,1,0,1,1,1,0,1,0,1,0,1,1,5,5,0,5,5,3
3,30,2,0,17441649,4/12/2017,19,1,2,2,0,0,,0,0,0,1,1,1,0,1,0,0,0,0,0,1,5,5,0,5,5,3
2,22,2,0,17374457,4/5/2017,18,1,2,2,0,0,,1,1,1,0,0,1,1,0,1,0,0,1,0,1,5,5,0,5,5,3
3,30,2,0,17441637,4/12/2017,19,1,2,2,0,0,,0,0,0,0,1,0,0,1,1,0,0,0,0,1,5,5,0,5,5,3
3,26,1,0,17307310,3/29/2017,20,1,2,2,0,0,,1,1,1,1,0,1,1,0,1,0,1,0,1,1,5,5,0,5,5,3
3,26,1,0,17307303,3/29/2017,20,1,2,2,0,0,,1,0,0,0,1,0,1,0,1,0,0,0,1,1,4,4,0,4,5,3
3,31,2,0,17821389,5/16/2017,22,1,2,2,0,0,,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,5,5,3
3,26,2,0,17326069,3/30/2017,19,1,2,2,0,0,,0,1,0,0,1,1,0,0,1,0,1,0,0,1,5,5,0,4,5,3
3,27,1,0,17222769,3/22/2017,32,2,2,2,0,0,,1,1,0,0,0,0,1,1,0,0,0,0,1,1,2,4,0,5,3,3
3,5,1,0,17480637,4/17/2017,18,1,2,2,0,0,,1,1,1,0,1,0,1,1,0,0,1,1,0,1,5,5,0,5,5,3
3,4,1,0,17318134,3/30/2017,18,1,2,2,0,0,,1,1,0,0,1,0,1,0,1,0,0,0,0,1,5,5,0,5,5,3
3,26,1,0,17307315,3/29/2017,22,1,2,2,0,0,,0,1,1,0,1,1,1,0,1,0,0,1,0,1,5,5,0,5,5,3
3,7,1,1,17639827,5/1/2017,25,1,2,2,0,0,,1,1,1,0,1,0,0,0,0,1,1,0,0,1,4,4,0,4,4,3
3,27,1,0,17222782,3/22/2017,20,1,2,2,0,0,,1,1,1,1,1,1,0,1,1,0,1,0,0,1,5,5,0,5,5,3
3,9,1,0,17224559,3/22/2017,23,1,2,2,0,0,,0,0,0,0,1,0,1,0,1,0,1,0,1,1,5,5,0,5,5,3
3,31,2,0,17821374,5/16/2017,20,1,2,2,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,1,5,5,0,5,5,3
3,12,2,0,17146840,3/16/2017,20,1,2,2,0,0,,0,1,1,1,1,0,1,0,1,0,0,0,0,1,5,5,0,5,5,3
1,29,2,0,17581899,4/26/2017,18,2,2,2,0,0,,0,0,0,0,1,0,1,0,0,0,1,0,1,1,5,5,0,5,5,3
3,25,2,0,17048279,3/9/2017,21,1,2,2,0,0,,1,1,1,1,1,1,0,1,0,1,1,0,0,1,5,5,0,5,5,3
2,22,2,0,17374414,4/5/2017,21,2,2,2,0,0,,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,5,5,3
3,6,1,0,17641792,5/2/2017,21,1,2,2,0,0,,1,0,1,0,1,1,0,0,1,1,1,0,0,1,5,5,0,5,5,3
3,7,2,1,17598445,4/27/2017,20,1,2,2,0,0,,1,1,1,0,1,1,1,0,1,0,1,0,0,1,4,5,0,4,5,3
3,7,1,1,17639813,5/1/2017,21,1,2,2,0,0,,1,0,1,0,1,0,1,0,1,0,1,1,0,1,5,4,0,4,4,3
2,10,1,0,17374420,4/4/2017,31,2,2,2,0,0,,0,0,0,0,1,0,1,0,1,0,0,0,1,1,5,5,0,5,5,3
3,35,1,0,17502257,4/19/2017,21,2,2,2,0,0,,0,0,0,0,1,1,1,0,1,0,0,0,1,1,5,5,0,5,5,3
1,29,2,0,17581932,4/26/2017,19,2,2,2,0,0,,0,0,0,0,1,1,1,1,1,0,0,0,0,1,5,5,0,4,4,3
3,7,2,1,17598414,4/27/2017,18,1,2,2,0,0,,1,1,1,1,0,1,0,0,1,0,1,0,0,1,5,4,0,5,5,3
3,21,1,0,17733074,5/9/2017,53,1,2,2,0,0,,1,1,1,0,0,1,0,0,0,0,1,1,1,1,5,5,0,5,5,3
3,7,2,1,17598412,4/27/2017,26,2,2,2,0,0,,0,0,1,1,0,0,0,0,0,0,1,0,0,1,5,5,0,4,5,3
3,16,2,0,17709708,5/8/2017,22,1,2,2,0,0,,1,1,1,0,0,1,0,1,0,0,1,0,0,1,5,5,0,5,5,3
3,9,1,0,17224622,3/22/2017,20,1,2,2,0,0,,0,1,1,1,1,0,1,0,1,1,1,0,1,1,5,5,0,5,5,3
3,35,2,0,17583260,4/21/2017,34,1,2,2,0,0,,1,1,1,1,0,1,1,1,0,1,1,1,0,1,5,5,0,5,5,3
3,32,1,0,17037529,3/7/2017,19,1,2,2,0,0,,0,1,1,0,1,1,1,1,0,0,1,1,0,1,5,5,0,5,5,3
3,30,2,0,17441574,4/12/2017,35,2,2,2,0,0,,1,0,0,0,1,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,8,1,0,17066035,3/10/2017,24,1,2,2,0,0,,1,0,0,0,1,0,1,0,1,0,0,0,1,1,5,5,0,5,5,3
3,31,1,0,17767006,5/12/2017,25,1,2,2,0,0,,1,1,1,1,1,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,8,1,0,17065988,3/10/2017,26,1,2,2,0,0,,0,0,0,0,0,1,1,0,1,1,1,0,0,1,5,5,0,5,5,3
3,23,2,0,17664681,5/4/2017,20,1,2,2,0,0,,0,0,1,1,1,0,0,1,1,0,0,0,0,1,5,5,0,5,5,3
1,29,2,0,17581904,4/26/2017,20,3,2,2,0,0,,1,0,1,1,0,0,1,0,0,0,0,0,1,1,3,4,0,3,4,3
3,8,2,0,17105402,3/13/2017,24,3,2,2,0,0,,0,0,0,0,1,0,1,0,1,1,0,0,0,1,5,5,0,5,5,3
3,2,2,0,17430856,4/11/2017,18,1,2,2,0,0,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,5,5,0,5,4,3
3,30,2,0,17441593,4/12/2017,19,1,2,2,0,0,,0,0,0,0,0,1,1,1,0,0,0,1,0,1,5,5,0,4,5,3
2,22,2,0,17374388,4/5/2017,20,1,2,2,0,0,,1,1,0,1,1,1,0,1,0,0,1,0,0,1,5,5,0,5,5,3
1,29,2,0,17581952,4/26/2017,26,2,2,2,0,0,,1,0,0,0,1,0,1,0,1,0,0,0,0,1,5,5,0,5,5,3
2,20,1,0,17503265,4/19/2017,21,1,2,2,0,0,,1,1,1,0,1,0,1,0,1,1,1,0,0,1,5,5,0,5,5,3
3,17,1,0,17373068,4/5/2017,18,1,2,2,0,0,,0,1,0,1,1,0,1,0,1,0,1,1,1,1,5,5,0,5,5,3
3,21,2,0,17733155,5/10/2017,28,1,2,2,0,0,,0,0,1,0,1,0,1,0,0,0,1,0,1,1,5,5,0,5,4,3
3,30,1,0,17421149,4/10/2017,19,1,2,2,0,0,,0,1,1,0,1,0,1,0,1,1,0,0,0,1,5,5,0,5,5,3
3,18,2,2,17382408,4/6/2017,21,2,2,2,0,0,,0,1,0,1,0,1,1,1,1,0,0,0,1,1,5,3,0,4,4,3
2,22,2,0,17374400,4/5/2017,24,1,2,2,0,0,,0,0,1,0,1,1,1,0,1,1,0,0,0,1,5,5,0,5,5,3
3,26,2,0,17351822,3/30/2017,20,2,2,2,0,0,,1,1,0,1,1,0,1,0,1,1,1,0,1,1,5,5,0,5,5,3
3,32,2,0,17037522,3/8/2017,20,1,2,2,0,0,,0,1,0,1,1,0,0,0,0,0,1,1,1,1,5,5,0,5,5,3
3,9,1,0,17224646,3/22/2017,21,1,2,2,0,0,,1,0,1,0,1,1,1,0,1,1,1,1,0,1,5,5,0,3,5,3
3,9,2,0,17205895,3/20/2017,20,1,2,2,0,0,,1,0,1,0,1,0,1,0,1,0,0,0,1,1,5,5,0,5,5,3
3,26,2,0,17326083,3/30/2017,21,1,2,2,0,0,,1,0,1,1,1,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
2,22,1,0,17387646,4/6/2017,44,1,2,2,0,0,,0,0,0,1,0,0,1,0,1,0,0,1,1,1,5,5,0,5,5,3
3,25,2,0,17048342,3/9/2017,22,1,2,2,0,0,,1,1,0,1,1,1,1,0,1,0,1,0,0,1,5,5,0,5,5,3
1,15,2,0,17729227,5/10/2017,24,1,2,2,0,0,,0,0,0,0,1,0,1,0,1,1,0,0,1,1,5,4,0,4,5,3
3,25,2,0,17048266,3/9/2017,19,1,2,2,0,0,,1,1,1,0,1,0,1,0,0,0,0,1,0,1,5,5,0,5,5,3
3,6,1,0,17641793,5/2/2017,22,2,2,2,0,0,,0,1,1,1,0,1,0,1,1,0,1,1,0,1,5,5,0,5,5,3
3,9,2,0,17205890,3/20/2017,23,1,2,2,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,5,5,0,5,5,3
3,21,2,0,17733095,5/10/2017,21,1,2,2,0,0,,1,0,0,0,1,0,1,0,1,1,0,0,1,1,5,5,0,5,5,3
2,28,1,0,17540577,4/21/2017,21,1,2,2,0,0,,1,1,0,0,1,1,1,0,0,0,0,0,0,1,5,5,0,5,5,3
2,28,1,0,17540581,4/21/2017,19,1,2,2,0,0,,1,0,0,1,1,0,1,0,1,0,1,0,1,1,5,5,0,5,5,3
3,30,2,0,17441654,4/12/2017,19,1,2,2,0,0,,0,0,1,0,1,0,1,0,0,0,1,0,1,1,5,5,0,4,4,3
3,25,2,0,17048305,3/9/2017,21,1,2,2,0,0,,0,1,1,1,0,1,1,0,1,0,1,1,1,1,5,5,0,5,5,3
3,26,1,0,17307302,3/29/2017,19,2,2,2,0,0,,1,0,0,1,1,1,1,1,0,0,1,1,1,1,5,5,0,5,5,3
3,18,2,2,17382372,4/6/2017,19,2,2,2,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0,5,5,3
1,29,2,0,17581946,4/26/2017,20,1,2,2,0,0,,1,1,1,0,0,0,1,1,1,0,0,0,1,1,4,5,0,3,4,3
3,9,2,0,17205880,3/20/2017,26,1,2,2,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,1,5,5,0,5,5,3
2,1,1,0,17583253,4/26/2017,22,1,2,2,0,0,,0,0,0,0,1,0,1,0,1,0,1,1,0,1,5,5,0,5,5,3
3,31,1,0,17766943,5/12/2017,20,1,2,2,0,0,,1,0,0,0,1,0,1,1,1,0,1,0,0,1,5,5,0,5,5,3
3,21,2,0,17733131,5/10/2017,24,2,2,2,0,0,,1,0,0,1,1,0,1,0,1,1,0,0,1,1,4,4,0,4,4,3
3,31,1,0,17767012,5/12/2017,21,1,2,2,0,0,,1,0,1,1,0,1,1,1,0,0,1,0,1,1,5,5,0,5,5,3
3,21,2,0,17733147,5/10/2017,21,1,2,2,0,0,,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5,5,0,5,5,3
3,30,1,0,17421142,4/10/2017,20,1,2,2,0,0,,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,5,5,3
3,30,2,0,17441607,4/12/2017,19,1,2,2,0,0,,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,5,5,3
2,28,2,0,17558040,4/24/2017,24,2,2,2,0,0,,0,0,1,0,1,1,1,0,1,0,0,0,0,1,5,5,0,5,5,3
3,26,2,0,17326078,3/30/2017,19,2,2,2,0,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,5,5,0,5,4,3
3,31,2,0,17821397,5/16/2017,23,1,2,2,0,0,,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,4,5,3
3,7,2,1,17598442,4/27/2017,27,2,2,2,0,0,,0,0,0,0,1,0,1,0,1,1,1,1,0,1,4,4,0,5,4,3
3,8,2,0,17105388,3/13/2017,20,1,2,2,0,0,,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,5,5,3
3,9,1,0,17224561,3/22/2017,19,2,2,2,0,0,,0,1,0,1,1,0,1,0,0,0,0,0,1,1,5,5,0,5,5,3
3,26,2,0,17351806,3/30/2017,19,2,2,2,0,0,,1,0,0,1,0,1,1,0,1,0,0,1,0,1,5,4,0,4,5,3
2,20,1,0,17503282,4/19/2017,24,1,2,2,0,0,,0,0,0,0,1,0,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,26,2,0,17326074,3/30/2017,19,1,2,2,0,0,,1,1,0,1,1,1,0,1,1,0,1,1,1,1,5,5,0,5,5,3
3,32,2,0,17037520,3/8/2017,30,1,2,2,0,0,,0,0,0,0,1,1,1,0,1,0,0,0,0,1,5,5,0,5,5,3
2,28,2,0,17558034,4/24/2017,30,4,2,2,0,0,,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,5,5,3
3,26,1,0,17307323,3/29/2017,29,2,2,2,0,0,,0,1,0,1,1,1,1,0,0,0,1,1,0,1,5,5,0,5,5,3
3,2,2,0,17430910,4/11/2017,19,1,2,2,0,0,,0,0,1,0,1,0,1,0,1,1,0,0,1,1,4,4,0,3,3,3
1,29,1,0,17607925,4/28/2017,20,2,2,2,0,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,5,5,0,5,5,3
3,23,2,0,17664705,5/4/2017,21,4,2,2,0,0,,1,0,0,0,1,0,0,0,1,0,1,0,0,1,4,4,0,5,3,3
3,4,1,0,17318161,3/30/2017,19,1,2,2,0,0,,1,1,1,1,1,1,0,0,1,1,1,0,0,1,5,5,0,5,5,3
2,28,1,0,17540571,4/21/2017,19,2,2,2,0,0,,0,0,0,0,1,1,1,0,1,0,1,1,1,1,4,4,0,3,3,3
3,25,2,0,17048269,3/9/2017,23,1,2,2,0,0,,1,1,1,1,1,1,0,0,1,0,1,1,1,1,5,5,0,5,4,3
3,30,1,0,17421106,4/10/2017,19,1,2,2,0,0,,0,0,0,0,0,1,1,0,0,0,1,1,0,1,5,4,0,5,5,3
2,22,2,0,17374461,4/5/2017,21,1,2,2,0,0,,1,1,1,1,1,1,0,1,1,0,1,1,0,1,5,5,0,5,5,3
2,20,2,0,17514617,4/20/2017,20,1,2,2,0,0,,0,1,1,0,1,1,1,0,1,0,1,1,1,1,5,5,0,5,5,3
3,32,2,0,17037509,3/8/2017,21,1,2,2,0,0,,0,1,0,0,1,1,0,1,0,0,1,0,0,1,5,5,0,5,5,3
3,30,1,0,17421154,4/10/2017,24,2,2,2,0,0,,1,1,1,0,1,0,1,0,1,0,0,0,1,1,5,5,0,5,5,3
3,7,2,1,17598397,4/27/2017,38,1,2,2,0,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5,5,0,5,5,3
3,9,1,0,17224647,3/22/2017,18,2,2,2,0,0,,1,1,0,0,1,0,0,1,1,1,0,0,1,1,4,5,0,5,4,3
3,23,2,0,17664687,5/4/2017,23,1,2,2,0,0,,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,5,5,3
3,30,1,0,17421141,4/10/2017,21,1,2,2,0,0,,0,1,1,0,0,0,1,1,0,0,1,1,0,1,5,5,0,5,5,3
3,17,1,0,17373070,4/5/2017,20,1,2,2,0,0,,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,4,4,3
3,2,2,0,17430862,4/11/2017,20,1,2,2,0,0,,0,1,1,0,0,1,1,0,1,0,1,1,0,1,5,5,0,5,5,3
3,17,1,0,17373088,4/5/2017,18,1,2,2,0,0,,1,1,1,1,0,0,0,1,1,0,1,0,0,1,5,5,0,5,5,3
3,8,1,0,17066000,3/10/2017,20,1,2,2,0,0,,0,1,1,0,1,1,1,0,1,0,1,0,1,1,5,5,0,5,5,3
3,21,1,0,17722602,5/9/2017,21,1,2,2,0,0,,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,5,0,4,5,3
3,32,1,0,17037572,3/7/2017,21,1,2,2,0,0,,0,1,0,0,1,1,1,0,1,0,1,1,0,1,3,5,0,3,3,3
3,7,1,1,17639825,5/1/2017,19,2,2,2,0,0,,1,1,0,1,1,1,1,0,1,0,1,1,0,1,5,5,0,5,5,3
3,35,1,0,17502179,4/19/2017,19,1,2,2,0,0,,0,1,1,0,0,0,0,0,1,1,1,0,1,1,5,5,0,5,5,3
2,20,2,0,17514612,4/20/2017,30,1,2,2,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,5,5,0,5,5,3
3,30,2,0,17441600,4/12/2017,24,1,2,2,0,0,,1,1,1,1,1,1,1,0,1,0,1,1,0,1,5,5,0,1,5,3
3,31,1,0,17766970,5/12/2017,21,2,2,2,0,0,,0,0,1,0,1,1,1,0,1,0,1,0,0,1,5,5,0,4,5,3
3,32,2,0,17037576,3/8/2017,19,1,2,2,0,0,,0,1,0,1,0,0,0,1,1,0,1,1,0,1,5,5,0,5,5,3
3,31,1,0,17766959,5/12/2017,20,1,2,2,0,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,5,5,0,5,5,3
1,29,1,0,17607879,4/28/2017,20,1,2,2,0,0,,1,1,1,1,0,1,0,0,1,0,1,0,1,1,5,5,0,5,5,3
3,18,2,2,17382431,4/6/2017,19,1,2,2,0,0,,1,1,1,0,1,0,1,0,1,0,1,0,1,1,5,5,0,5,5,3
